indexOfdf,Id,ColumnName,Original,Modified,ErrorType,Fixing
9116,69551168,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9117,67443391,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9118,67443723,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9119,69960626,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9120,70824773,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9121,69145423,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9122,69149681,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9123,67444172,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9124,66543867,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9125,66753914,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9126,69554113,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9127,66743703,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9128,70590825,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9129,67442144,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9130,69146446,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9131,69149818,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9132,66746098,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9133,69149738,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9134,67441592,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9135,72146168,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9136,69147470,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9137,68239364,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9138,71081350,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9139,69937042,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9140,69959732,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9141,69142472,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9142,66542559,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9143,72171085,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9144,66745848,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9145,68450427,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9146,69552568,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9147,72138498,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9148,69937154,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9149,68238208,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9150,72564418,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9151,69145762,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9152,67442321,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9153,66549621,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9154,69761006,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9155,69769373,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9156,71570681,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9157,69553073,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9158,69960902,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9159,71310259,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9160,68446858,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9161,67442219,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9162,66753976,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9163,69551342,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9164,67776309,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9165,66326747,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9166,69960977,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9167,71342794,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9168,67108172,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9169,71561266,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9170,69960838,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9171,67442954,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9172,72600288,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9173,70590617,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9174,66538398,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9175,71343290,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9176,69148801,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9177,67447426,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9178,65320039,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9179,70599432,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9180,70205621,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9181,69550879,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9182,70591374,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9183,69954932,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9184,71082936,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9185,71338161,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9186,69760910,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9187,71301928,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9188,68239114,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9189,66546487,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9190,71572998,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9191,66544417,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9192,66753934,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9193,69542553,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9194,69146671,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9195,71571683,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9196,71338702,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9197,69554864,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9198,69762598,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9199,69959165,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9200,71082599,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9201,69548661,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9202,71313988,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9203,66755188,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9204,68412178,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9205,66754419,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9206,70599095,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9207,69148255,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9208,71794401,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9209,71332882,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9210,69760406,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9211,72606840,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9212,70189529,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9213,71592454,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9214,66536448,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9215,67443967,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9216,69146903,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9217,66549256,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9218,71082953,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9219,70815669,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9220,66746878,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9221,72606704,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9222,71798936,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9223,69147476,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9224,70168937,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9225,71755959,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9226,71793064,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9227,71764196,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9228,69148539,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9229,69759409,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9230,71310283,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9231,72599892,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9232,69554799,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9233,69763259,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9234,71590810,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9235,71572272,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9236,67441891,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9237,69768265,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9238,66742788,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9239,67255464,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9240,67446285,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9241,70188372,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9242,64767910,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9243,68449888,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9244,66743284,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9245,69960832,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9246,66546902,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9247,71765106,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9248,71573503,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9249,69149770,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9250,72135836,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9251,66753919,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9252,69760779,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9253,68239862,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9254,69768047,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9255,71312979,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9256,70811788,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9257,66744061,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9258,69959218,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9259,68450418,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9260,71763802,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9261,66543027,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9262,70583500,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9263,66746918,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9264,72354155,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9265,66545884,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9266,72138502,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9267,71569201,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9268,69769271,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9269,70601507,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9270,70598836,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9271,70434985,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9272,70205142,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9273,70806264,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9274,69952652,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9275,69761494,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9276,66747547,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9277,66743092,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9278,71315456,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9279,69149852,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9280,69956920,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9281,70598859,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9282,71572364,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9283,71315763,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9284,67442243,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9285,71316590,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
9286,69760824,SourceName,Jobcentre Plus,findajob.dwp.gov.uk,Inconsistency,"Changed ""Jobcentre Plus"" to ""findajob.dwp.gov.uk"""
